X,Y,OBJECTID,NAME,WEB_URL,RELIGION,ADDRESS,XCOORD,YCOORD,PLACE_OF_WORSHIP,Is_Place_Of_Worship,GIS_ID,ADDRID
-76.984488341743472,38.842681668993919,601,STEP OF FAITH MINISTRIES,STEPOFFAITHMINISTRIES.ORG,CHRISTIAN,3330 14TH PL SE,401346.82,130541.79,CHURCHES,1,,
-76.986521607935401,38.857019210583722,602,ANACOSTIA RIVER BAPTIST CHURCH,ANACOSTIARIVERCHURCH.ORG,CHRISTIAN,2420 HILLSDALE PL SE,401170.07,132133.33,CHURCHES,1,,
-76.999957366173561,38.825099264650952,603,TURNING HEARTS CHURCH,TURNINGHEARTSCHURCHDC.ORG,CHRISTIAN,4275 4TH ST SE,400003.9,128589.91,CHURCHES,1,,
-76.985059122624435,38.865719004975354,604,AGAPE CHURCH OF CHRIST INC,CHURCH-OF-CHRIST.ORG,CHRISTIAN,2002 14TH ST SE,401296.85,133099.09,CHURCHES,1,,
-76.994695868822603,38.859491419510334,605,MT ZION AME,,CHRISTIAN,2562 MARTIN LUTHER KING JR AVE,400460.56,132407.69,CHURCHES,1,,
-76.982320300495871,38.852699648134866,606,I AM THE WAY THE TRUTH & LIFE,,CHRISTIAN,3082 STANTON RD SE # 101,401534.82,131653.89,CHURCHES,1,,
-76.969382594187692,38.874471308685727,607,SOUTHERN FRIENDSHIP BAPTIST,,CHRISTIAN,2600 MINNESOTA AVE SE,402657.02,134071,CHURCHES,1,,
-76.982584425334949,38.861370479212546,608,VICTORY WORD & WORSHIP CTR,,CHRISTIAN,2322 16TH ST SE,401511.71,132616.41,CHURCHES,1,,
-76.964508522048888,38.85934102049842,609,NEW REDEEMED CHURCH OF CHRIST,,CHRISTIAN,2613 30TH ST SE,403080.62,132391.58,CHURCHES,1,,
-77.040352380124588,38.903515235827996,610,YORKTOWN VICTORY CTR,,CHRISTIAN,1050 CONNECTICUT AVE NW,396500.05,137295.43,CHURCHES,1,,
-76.93399411572139,38.911735661346789,611,Bethel Commandment Church of Living God,<Null>,CHRISTIAN,1627 KENILWORTH AVENUE NE,405724.86,138209.26,CHURCHES,1,pow_3,150101
-76.975071549475061,38.943144812757183,612,Northeastern Presbyterian,http://www.nepc-dc.org/,CHRISTIAN,2112 VARNUM STREET NE,402161.28,141694.17,CHURCHES,1,pow_136,51647
-77.027729343849657,38.983679606495329,613,Northminster Presbyterian Church,NORTHMINSTERDC.ORG,CHRISTIAN,7720 ALASKA AVENUE NW,397597.67,146193.98,CHURCHES,1,pow_137,253620
-76.974497447853622,38.930556941892661,614,Evangel Missionary Baptist Church,<Null>,CHRISTIAN,3200 22ND STREET NE,402211.44,140296.82,CHURCHES,1,pow_146,39025
-77.023945843290903,38.92769352780239,615,Old Pentecost,<Null>,CHRISTIAN,727 HOBART PLACE NW,397923.85,139978.92,CHURCHES,1,pow_151,285391
-77.00031854303667,38.83219550504807,616,Paramount Baptist,http://www.paramountbaptistchurch.org,CHRISTIAN,3924 4TH STREET SE,399972.54,129377.64,CHURCHES,1,pow_154,29051
-77.023914104530377,38.935530762452252,617,Fisherman Of Men,FISHERMANOFMENCHURCH.ORG,CHRISTIAN,3641 GEORGIA AVENUE NW,397926.83,140848.92,CHURCHES,1,pow_96,228340
-77.061429307541772,38.907041112569487,618,Georgetown Baptist Church,GEORGETOWNDC.COM,CHRISTIAN,3101 N STREET NW,394672.11,137687.85,CHURCHES,1,pow_105,223424
-76.928737040816827,38.884890436283769,619,The Greater New Highway Christian Church of Christ,,CHRISTIAN,5057 C STREET SE,406183.13,135229.57,CHURCHES,1,pow_221,14124
-77.029979426207447,38.917626775526237,620,Walker Memorial Baptist,http://www.wmbcdc.org/,CHRISTIAN,2020 13TH STREET NW,397400.31,138861.58,CHURCHES,1,pow_583,240352
-77.027849815141437,38.910983383481366,621,First Genesis Baptist,,CHRISTIAN,1527 12TH STREET NW,397584.77,138124.05,CHURCHES,1,pow_389,225725
-77.000312409092757,38.903880106786517,622,Greater Pleasant Grove Baptist,,CHRISTIAN,1101 4TH STREET NE,399973.1,137335.16,CHURCHES,1,pow_405,149755
-76.999259241828,38.882517743611864,623,Progress For Christ Baptist,http://www.progressforchrist.org/,CHRISTIAN,501 E STREET SE,400064.47,134963.77,CHURCHES,1,pow_611,15241
-77.000326258767274,38.882111016750216,624,Mount Joy Baptist,,CHRISTIAN,514 4TH STREET SE,399971.89,134918.62,CHURCHES,1,pow_615,277597
-76.950692098216379,38.891409962532954,625,Upper Room Baptist,,CHRISTIAN,60 BURNS STREET NE,404277.87,135952.03,CHURCHES,1,pow_616,288747
-77.02931326434873,38.967246224795545,626,St John United Baptist Church,STJOHNUNITEDBAPTIST.ORG,CHRISTIAN,6343 13TH STREET NW,397459.85,144369.76,CHURCHES,1,pow_618,253260
-76.926990120414061,38.898707395874432,627,Holy Christian House of Praise for all people,http://www.hchouseofpraise.org/,CHRISTIAN,5110 NANNIE HELEN BURROUGHS AVENUE NE,406333.47,136763.48,CHURCHES,1,pow_224,288501
-76.983908589995451,38.899431933444781,628,Bethlehem Fire Baptized Holiness Church,FBHCHURCH.ORG,CHRISTIAN,712 15TH STREET NE,401396.04,136841.5,CHURCHES,1,pow_233,288893
-76.925104506622674,38.889465233245545,629,Christ Centered Missionary Baptist Church,,CHRISTIAN,5325 EAST CAPITOL STREET SE,406497.88,135737.66,CHURCHES,1,pow_235,288610
-77.026438171646774,38.944495362910551,630,Christ Apostolic Church,<Null>,CHRISTIAN,4408 GEORGIA AVENUE NW,397708.28,141844.13,CHURCHES,1,pow_236,252657
-77.026233752820303,38.930671905337952,631,Greater Harvest Baptist,,CHRISTIAN,3231 SHERMAN AVENUE NW,397725.56,140309.6,CHURCHES,1,pow_707,242951
-76.93457536663432,38.907064259326248,632,Beauty for Ashes Multicultural Worship Center,,CHRISTIAN,1229 47TH PLACE NE,405674.82,137690.66,CHURCHES,1,pow_430,70669
-77.029388793078709,38.914237629725655,633,Beginning Church of God,,CHRISTIAN,1235 S STREET NW,397451.41,138485.34,CHURCHES,1,pow_433,278992
-76.988094471081794,38.899962757153162,634,Saint John's Church Of God,,CHRISTIAN,1301 H STREET NE,401032.93,136900.37,CHURCHES,1,pow_440,68809
-77.031123378057899,38.907752254656209,635,Mount Olivet Lutheran Church,http://www.lutheransonline.com/servlet/lo_ProcServ/dbpage=page&gid=20071437302121030801111555,CHRISTIAN,1306 VERMONT AVENUE NW,397300.73,137765.46,CHURCHES,1,pow_444,297685
-76.938096739173204,38.904844628205495,636,Second Refreshing Church of God in Christ,,CHRISTIAN,4407 LEE STREET NE,405369.56,137444.05,CHURCHES,1,pow_474,22292
-76.933545386774071,38.89958403898207,637,Sacred Heart Spiritual Church,,CHRISTIAN,721 48TH STREET NE,405764.76,136860.36,CHURCHES,1,pow_543,77706
-76.985536914581047,38.912041585789872,638,Trinity Baptist Church,http://www.trinitybaptistchurchdc.org/,CHRISTIAN,1814 CENTRAL PLACE NE,401254.57,138241.25,CHURCHES,1,pow_567,286491
-76.938266337972053,38.900839511999784,639,True Vision Chruch of God In Christ Inc.,,CHRISTIAN,4410 HUNT PLACE NE,405355.15,136999.44,CHURCHES,1,pow_480,22193
-76.938233155967367,38.902547749695842,640,Deanwood Seventh-Day Adventist Fellowship,,CHRISTIAN,4417 SHERIFF ROAD NE,405357.9,137189.07,CHURCHES,1,pow_481,21764
-77.088062761500296,38.953912977137755,641,Washington International Church,http://internationalchurch.org/,CHRISTIAN,4420 RIVER ROAD NW,392367.07,142892.92,CHURCHES,1,pow_482,267907
-77.026728416914167,38.949149606025692,642,Faith Assembly Of Christ,FAITHASSEMBLYOFCHRIST.COM,CHRISTIAN,4821 GEORGIA AVENUE NW,397683.27,142360.8,CHURCHES,1,pow_208,284969
-77.036935288342292,38.950779486767807,643,Nipponzan Myohoji,,BUDDHISM,4900 16TH STREET NW,396798.57,142542.04,TEMPLES,1,pow_210,258782
-77.03777999612511,38.950149087912678,644,Zion Baptist Church,http://www.ziondc.org/,CHRISTIAN,4850 BLAGDEN AVENUE NW,396725.32,142472.09,CHURCHES,1,pow_343,258775
-77.008742270049112,38.902826342945204,645,Saint Phillip Baptist,<Null>,CHRISTIAN,1001 NORTH CAPITOL STREET NE,399241.89,137218.22,CHURCHES,1,pow_347,285738
-76.984938101688712,38.92430419029025,646,Historic Berean Baptist Church,,CHRISTIAN,1400 MONTANA AVENUE NE,401306.28,139602.51,CHURCHES,1,pow_356,286125
-76.98488346602727,38.859432096924266,647,New United Baptist,NEWUNITEDBAPTISTCHURCH.ORG,CHRISTIAN,2233 HUNTER PLACE SE,401312.21,132401.2,CHURCHES,1,pow_360,49655
-76.984163522382133,38.867024836612316,648,Ambassador Baptist,<Null>,CHRISTIAN,1412 MINNESOTA AVENUE SE,401374.55,133244.06,CHURCHES,1,pow_364,64651
-77.007398864104019,38.963097042436779,649,Riggs Park Baptist,,CHRISTIAN,5998 CHILLUM PLACE NE,399358.96,143908.78,CHURCHES,1,pow_251,285291
-77.011225945258758,38.879023121678827,650,Bethel Pentecostal Tabernacle,,CHRISTIAN,60 I STREET SW,399026.13,134575.9,CHURCHES,1,pow_252,276677
-76.981843025147811,38.897912910853329,651,United Pentecostal Assembly Inc.,,CHRISTIAN,619 16TH STREET NE,401575.25,136672.91,CHURCHES,1,pow_256,3999
-76.91150998114658,38.894159540139022,652,Lighthouse Full Gospel Mission Church,,CHRISTIAN,6217 DIX STREET NE,407676.79,136259.82,CHURCHES,1,pow_259,3461
-76.983356408530653,38.898874778996884,653,The New Solid Rock Perfecting Church,,CHRISTIAN,701 15TH STREET NE,401443.95,136779.66,CHURCHES,1,pow_267,327
-77.022617208713314,38.955101518898729,654,Christ Memorial Baptist,,CHRISTIAN,702 JEFFERSON STREET NW,398039.81,143021.42,CHURCHES,1,pow_268,250210
-77.026103233866806,38.977708160442091,655,New Second Baptist,,CHRISTIAN,7205 GEORGIA AVENUE NW,397738.37,145531.05,CHURCHES,1,pow_270,254723
-77.023279679957724,38.945950151971019,656,New Southern Rock Baptist,NSRBC.ORG,CHRISTIAN,750 BUCHANAN STREET NW,397982.13,142005.55,CHURCHES,1,pow_275,285402
-76.993463036904828,38.901184173846303,657,Trinity Holy Tabernacle,,CHRISTIAN,829 9TH STREET NE,400567.23,137035.91,CHURCHES,1,pow_283,81023
-77.031760560989909,38.950619128496399,658,Macedonia Church of God in Christ,MACEDONIACOGICDC.ORG,CHRISTIAN,1320 FARRAGUT STREET NW,397247.12,142524.07,CHURCHES,1,pow_297,255088
-76.986556152117828,38.866300139500126,659,Anacostia Full Gospel,,CHRISTIAN,1320 U STREET SE,401166.92,133163.58,CHURCHES,1,pow_298,67782
-77.031851695962857,38.945966687556542,660,Ethiopian Orthodox Tewhahedo,<Null>,CHRISTIAN,1350 BUCHANAN STREET NW,397239.04,142007.61,CHURCHES,1,pow_307,259641
-76.985295371868276,38.89631360081475,661,Church of God of Prophecy - Capitol Hill,,CHRISTIAN,1400 E STREET NE,401275.8,136495.32,CHURCHES,1,pow_313,149978
-76.988953737276844,38.864512310683963,662,Union Temple Baptist,http://www.uniontemple.com/,CHRISTIAN,1225 W STREET SE,400958.87,132965.09,CHURCHES,1,pow_331,70732
-76.971679458065239,38.868950816822149,663,True Unity Baptist,,CHRISTIAN,2417 NAYLOR ROAD SE,402457.9,133458.12,CHURCHES,1,pow_664,152101
-77.015448481243425,38.962944196548726,664,Peabody St Mennonite Church,,CHRISTIAN,245 PEABODY STREET NW,398661.32,143891.9,CHURCHES,1,pow_668,295748
-76.987201016197616,38.856376896051181,665,St John Christian Methodist Episcopal Church Outreach Center,,CHRISTIAN,2801 STANTON ROAD SE,401111.11,132062.02,CHURCHES,1,pow_683,44422
-77.001798844553221,38.89114776134155,666,Faith Tabernacle United Holy Church,http://faithtabernacledc.org/,CHRISTIAN,300 A STREET NE,399844.14,135921.77,CHURCHES,1,pow_689,42712
-76.963454603927119,38.921519118197523,667,Victory Christian Baptist Church,,CHRISTIAN,3100 ADAMS STREET NE,403169.33,139293.87,CHURCHES,1,pow_692,40688
-77.00016458223061,38.842821339260134,668,Jerusalem Church Of God in Christ,,CHRISTIAN,3128 MARTIN LUTHER KING JR AVENUE SE,399985.91,130557.18,CHURCHES,1,pow_697,39939
-77.03702993277075,38.929993630127079,669,Meridan Hill Baptist,http://meridianhill.tripod.com/,CHRISTIAN,3146 16TH STREET NW,396789.43,140234.63,CHURCHES,1,pow_700,236414
-77.024776427233206,38.942298785674794,670,Praise Temple Church Of Christ,,CHRISTIAN,4211 9TH STREET NW,397852.27,141600.25,CHURCHES,1,pow_959,284852
-76.983414849877406,38.882038493493184,671,Providence Baptist,,CHRISTIAN,526 15TH STREET SE,401439.22,134910.7,CHURCHES,1,pow_960,308993
-76.979798720968915,38.932355316022594,672,Progressive Pentecostal (Purity),,CHRISTIAN,3406 18TH STREET NE,401751.74,140496.34,CHURCHES,1,pow_721,35162
-76.979863840821849,38.933736480687969,673,Resurrection Church of God in Christ,,CHRISTIAN,3516 18TH STREET NE,401746.06,140649.66,CHURCHES,1,pow_725,33828
-76.995855135911299,38.882043290737577,674,The Church of Jesus Christ of Latter Day Saints,,CHRISTIAN,522 7TH STREET SE,400359.83,134911.11,CHURCHES,1,pow_728,303286
-76.982958061302512,38.932402302193601,675,St Paul Temple Church Of God,,CHRISTIAN,3420 16TH STREET NE,401477.81,140501.5,CHURCHES,1,pow_730,289759
-76.990617026920674,38.937981198459362,676,Little Rock Faith Baptist,,CHRISTIAN,3926 12TH STREET NE,400813.68,141120.71,CHURCHES,1,pow_744,29095
-77.03246551424094,38.939904210402865,677,Iglesia Primitiva Pentecostal,,CHRISTIAN,4001 14TH STREET NW,397185.59,141334.64,CHURCHES,1,pow_747,255304
-76.982458123184841,38.883963085804204,678,Vineyard Baptist Church,,CHRISTIAN,401 16TH STREET SE,401522.19,135124.36,CHURCHES,1,pow_748,28129
-77.000345145735253,38.879124644979278,679,St Paul AUMP,,CHRISTIAN,401 I STREET SE,399970.25,134587.11,CHURCHES,1,pow_749,288070
-76.936850245902278,38.893361810439906,680,Temple United Church,,CHRISTIAN,4510 BROOKS STREET NE,405478.56,136169.44,CHURCHES,1,pow_485,20398
-76.922589067286779,38.898931213007167,681,New Mt Carmel Freewill Baptist,,CHRISTIAN,5368 GAY STREET NE,406715.22,136788.64,CHURCHES,1,pow_487,9476
-77.000854436586323,38.918274984533973,682,Greater Victory Baptist,,CHRISTIAN,2100 4TH STREET NE,399926.1,138933.11,CHURCHES,1,pow_490,51876
-76.911258405269209,38.894015305395854,683,Apostolic Evangelical Church of Jesus Christ,,CHRISTIAN,354 EASTERN AVENUE NE,407698.63,136243.83,CHURCHES,1,pow_754,33319
-76.98688215305161,38.932013919808462,684,Bunton Memorial CME,,CHRISTIAN,1348 LAWRENCE STREET NE,401137.58,140458.33,CHURCHES,1,pow_764,289604
-77.025083828642181,38.92555948909974,685,Cherubim and Seraphim Church Ayo,,CHRISTIAN,774 GIRARD STREET NW,397825.11,139742.05,CHURCHES,1,pow_770,301933
-77.07581977858095,38.93015650988432,686,ANNUNCIATION CATHOLIC CHURCH,ANNUNCIATIONDC.ORG,CHRISTIAN,3810 MASSACHUSETTS AVENUE NW,393426.08,140254.79,CHURCHES,1,pow_784,263608
-77.003325460894743,38.891396809377682,687,Cosmic Church,,CHRISTIAN,113 2ND STREET NE,399711.7,135949.42,CHURCHES,1,pow_787,285880
-76.974697767929868,38.929286363142758,688,Daughter Of Zion Baptist,,CHRISTIAN,2964 MILLS AVENUE NE,402194.11,140155.77,CHURCHES,1,pow_791,42596
-76.999714601513773,38.884458602488309,689,Ebenezer United Methodist,,CHRISTIAN,420 D STREET SE,400024.96,135179.22,CHURCHES,1,pow_802,25691
-76.974484714342509,38.93036614310315,690,Evangelical Missionary Baptist Church,,CHRISTIAN,2026 JACKSON STREET NE,402212.55,140275.64,CHURCHES,1,pow_808,52405
-76.933508273841326,38.900194244365487,691,New Hope Fire Baptist Church,,CHRISTIAN,811 48TH STREET NE,405767.93,136928.1,CHURCHES,1,pow_883,80068
-76.979868653419146,38.933848184491737,692,New Light Missionary Baptist,,CHRISTIAN,3518 18TH STREET NE,401745.64,140662.06,CHURCHES,1,pow_887,156289
-77.001737792877236,38.902248410852295,693,Community Holiness Church,,CHRISTIAN,305 K STREET NE,399849.46,137154.03,CHURCHES,1,pow_893,41326
-77.026241064320132,38.943643583717787,694,First Hijra Foundation,FIRSTHIJRAHFOUNDATION.COM,CHRISTIAN,4324 GEORGIA AVENUE NW,397725.34,141749.57,CHURCHES,1,pow_899,252611
-76.998080220419595,38.894489324921466,695,God's Universal Kingdom Christian Church,,CHRISTIAN,610 MARYLAND AVENUE NE,400166.74,136292.71,CHURCHES,1,pow_911,4858
-77.023510341771569,38.936702824270192,696,Faith Deliverance Center,,CHRISTIAN,807 ROCK CREEK CHURCH ROAD NW,397961.87,140979.02,CHURCHES,1,pow_812,228318
-77.022787073196866,38.927796364207438,697,Iglesia de Dios El Jardin Del Eden,, ,4917 GEORGIA AVENUE NW,398024.33,139990.31,CHURCHES,1,pow_839,237964
-76.94020360214661,38.903126210540357,698,Joshua's Temple FBC,,CHRISTIAN,4318 SHERIFF ROAD NE,405186.94,137253.17,CHURCHES,1,pow_845,23537
-76.987714137993208,38.898059611231581,699,Kingdom Of Zion Baptist,,CHRISTIAN,1313 MARYLAND AVENUE NE,401065.95,136689.11,CHURCHES,1,pow_848,68235
-77.033726024746784,38.958199306634206,700,Ky Vien Pagoda,,BUDDHIST,1400 MADISON STREET NW,397077.06,143365.6,TEMPLES,1,pow_852,255969
-76.938454333194002,38.91009641504322,701,Maranatha Chapel Fellowship,http://maranathachapelfellowship.org/, ,4459 DOUGLAS STREET NE,405338.15,138027.02,CHURCHES,1,pow_857,288228
-76.975442617378704,38.898992023745073,702,Open Door Temple Church of God in Christ,,CHRISTIAN,1918 BENNING ROAD NE,402130.43,136792.83,CHURCHES,1,pow_578,54117
-76.985005269830737,38.913639147787343,703,Masjid of Ivy City,,ISLAMIC,2001 GALLAUDET STREET NE,401300.65,138418.6,MOSQUES,1,pow_580,286578
-77.006989826391674,38.917212966489615,704,Franklin P Nash United Methodist,,CHRISTIAN,2001 LINCOLN ROAD NE,399394.02,138815.24,CHURCHES,1,pow_581,286579
-77.018451137036038,38.973286756971277,705,New Testament Church,,CHRISTIAN,400 BUTTERNUT STREET NW,398401.32,145040.07,CHURCHES,1,pow_631,259597
-77.035993878497791,38.944762519104742,706,Iglesia Pentecostal Emmanuel,,CHRISTIAN,4411 16TH STREET NW,396879.91,141874.07,CHURCHES,1,pow_648,255453
-77.01873496599886,38.965172627763991,707,Albright Memorial United Methodist,,CHRISTIAN,411 RITTENHOUSE STREET NW,398376.54,144139.33,CHURCHES,1,pow_659,249042
-77.074717088391083,38.930254239586105,708,Sikh Cultural Society - Sikh Temple,,SIKHISM,3801 MASSACHUSETTS AVENUE NW,393521.7,140265.56,TEMPLES,1,pow_965,222174
-77.025838303966609,38.975289419657159,709,Zen Buddhist Center,,BUDDHISM,7004 9TH STREET NW,397761.25,145262.54,TEMPLES,1,pow_982,253852
-77.031698156348426,38.965940757969918,710,St. John United Baptist Church,,CHRISTIAN,1348 SHERIDAN STREET NW,397253.12,144224.91,CHURCHES,1,pow_985,257635
-76.98811876271543,38.901544537409336,711,Temple Rock Of Ages Assembly of Yahweh,,CHRISTIAN,1300 I STREET NE,401030.8,137075.96,CHURCHES,1,pow_989,68757
-77.020919718007661,38.937290747862932,712,True Temple Missionary Baptist Church,,CHRISTIAN,617 ROCK CREEK CHURCH ROAD NW,398186.49,141044.23,CHURCHES,1,pow_992,247811
-76.963367483295755,38.87919826495682,713,Tyson Temple First Born,,CHRISTIAN,3024 MASSACHUSETTS AVENUE SE,403178.77,134595.92,CHURCHES,1,pow_993,41766
-77.023213643376323,38.957123127064136,714,Universal Meditation Temple,,CHRISTIAN,734 LONGFELLOW STREET NW,397988.17,143245.85,CHURCHES,1,pow_999,250300
-76.990022251848984,38.923604968503639,715,Isle Of Patmos Baptist,ISLEOFPATMOSBC.ORG,CHRISTIAN,1200 RHODE ISLAND AVENUE NE,400865.42,139524.83,CHURCHES,1,pow_917,302176
-76.983891173702986,38.898450019571534,716,New Mount Zion Church Of God,,CHRISTIAN,628 15TH STREET NE,401397.57,136732.5,CHURCHES,1,pow_926,3043
-76.935241393837828,38.873309246597209,717,New Strait Gate Baptist,,CHRISTIAN,4407 BOWEN ROAD SE,405619.71,133943.55,CHURCHES,1,pow_929,22277
-76.997714887865001,38.899099709706789,718,Saint Job Baptist Church,,CHRISTIAN,620 G STREET NE,400198.42,136804.5,CHURCHES,1,pow_944,3889
-77.026124292325278,38.978170908338619,719,Shepherd Park Church Of God,,CHRISTIAN,7239 GEORGIA AVENUE NW,397736.56,145582.42,CHURCHES,1,pow_950,254714
-77.061455209986036,38.908294313557747,720,CHRIST CHURCH - GEORGETOWN,CHRISTCHURCHGEORGETOWN.ORG,CHRISTIAN,3112 O STREET NORTHWEST,394669.96875,137826.96875,CHURCHES,1,,
-77.105934979850417,38.932289404012735,721,SAINT DAVIDS EPISCOPAL CHURCH,STDAVIDSDC.ORG,CHRISTIAN,5150 MACOMB STREET NORTHWEST,390815.15625,140494.15625,CHURCHES,1,,
-77.094798966380651,38.916312469103239,722,SAINT BLAISE CHURCH,,CHRISTIAN,4835 MACARTHUR BOULEVARD NORTHWEST,391778.84375,138719.515625,CHURCHES,1,,
-77.059290396004513,38.93624941925934,723,SHAMBHALA MEDITATION CENTER OF WASHINGTON DISTRICT OF COLUMBIA,,BUDDHIST,3520 CONNECTICUT AVENUE NORTHWEST,394859.75,140930.09375,TEMPLES,1,,
-77.07972300227803,38.946561107249458,724,SAINT ANN'S CATHOLIC CHURCH,STANNDC.ORG,CHRISTIAN,4001 YUMA STREET NORTHWEST,393089.21875,142076.125,CHURCHES,1,,
-77.054992980296319,38.926128026208559,725,SAINT THOMAS APOSTLE CATHOLIC,STTHOMASAPOSTLEDC.ORG,CHRISTIAN,2665 WOODLEY ROAD NORTHWEST,395231.65625,139806.296875,CHURCHES,1,,
-77.082345299479826,38.948374494781191,726,SAINT COLUMBAS EPISCOPAL CHURCH,COLUMBA.ORG,CHRISTIAN,4201 ALBEMARLE STREET NORTHWEST,392862.09375,142277.640625,CHURCHES,1,,
-77.07225401324736,38.929469749879274,727,SAINT ALBANS EPISCOPAL CHURCH,STALBANSDC.ORG,CHRISTIAN,3001 WISCONSIN AVENUE NORTHWEST,393735.1875,140178.296875,CHURCHES,1,,
-77.076109767663837,38.931432808274955,728,CHRIST CHURCH ON EMBASSY ROW,www.REPRESENTJESUS.COM,CHRISTIAN,3855 MASSACHUSETTS AVENUE NORTHWEST,393401.0625,140396.484375,CHURCHES,1,,
-77.036966421853194,38.943143282198285,729,GRACE EVANGELICAL LUTHERAN CHURCH,GRACEELCADC.ORG,CHRISTIAN,4300 16TH STREET NORTHWEST,396795.53125,141694.359375,CHURCHES,1,,
-77.033036937564361,38.95005266765034,730,SAINT PAUL AFRICAN METHODIST EPISCOPAL CHURCH,,CHRISTIAN,4901 14TH STREET NORTHWEST,397136.46875,142461.234375,CHURCHES,1,,
-77.004855590757757,38.877236970456273,731,SAINT MATTHEWS BAPTIST CHURCH,,CHRISTIAN,1105 NEW JERSEY AVENUE SOUTHEAST,399578.875,134377.578125,CHURCHES,1,,
-76.999579805618268,38.843671754085406,732,MASJID USH-SHURA,,ISLAMIC,3109 MARTIN LUTHER KING JUNIOR AVENUE SOUTHEAST,400036.6875,130651.578125,MOSQUES,1,,
-76.9672375353381,38.872519227359604,733,SAINT FRANCES XAVIER CHURCH,STFRANCISXAVIERDC.ORG,CHRISTIAN,2800 PENNSYLVANIA AVENUE SOUTHEAST,402843.25,133854.375,CHURCHES,1,,
-77.034064493480955,38.918347790873135,734,SAINT AUGUSTINE ROMAN CATHOLIC CHURCH,SAINTAUGUSTINE-DC.ORG,CHRISTIAN,1419 V STREET NORTHWEST,397046.0625,138941.75,CHURCHES,1,,
-77.014998853764354,38.904615351849216,735,BIBLE WAY TEMPLE,BIBLEWAYWASHINGTON.ORG,CHRISTIAN,1100 NEW JERSEY AVENUE NORTHWEST,398699.21875,137416.890625,CHURCHES,1,,
-77.003176238771175,38.893812894978439,736,SAINT JOSEPHS ON CAPITOL HILL ROMAN CATHOLIC CHURCH,ST-JOSEPHS.ORG,CHRISTIAN,313 2ND STREET NORTHEAST,399724.65625,136217.625,CHURCHES,1,,
-77.036917768814448,38.910182109223157,737,FOUNDRY UNITED METHODIST CHURCH,FOUNDRYUMC.ORG,CHRISTIAN,1500 16TH STREET NORTHWEST,396798.28125,138035.375,CHURCHES,1,,
-76.981727459322698,38.929281313625566,738,CHURCH OF OUR SAVIOUR,,CHRISTIAN,1616 IRVING STREET NORTHEAST,401584.59375,140155.0625,CHURCHES,1,,
-77.028411870552077,38.90482854669375,739,CHURCH OF THE ASCENSION AND SAINT AGNES,ASA-DC.ORG,CHRISTIAN,1217 MASSACHUSETTS AVENUE NORTHWEST,397535.8125,137440.828125,CHURCHES,1,,
-77.012088162723444,38.946841025697971,740,SAINT PAUL'S ROCK CREEK EPISCOPAL PARISH,STPAULSROCKCREEK.ORG,CHRISTIAN,ROCK CREEK CHURCH ROAD AND WEBSTER STREET NORTHWEST,398952.3125,142104.25,CHURCHES,1,,
-77.005474442548959,38.838302085253105,741,THE CHURCH OF THE HOLY COMMUNION,,CHRISTIAN,3640 MARTIN LUTHER KING JUNIOR AVENUE SOUTHEAST,399524.90625,130055.5234375,CHURCHES,1,,
-76.975450379463666,38.893855608015478,742,SAINT BENEDICT THE MOOR,STBENMOORDC.ORG,CHRISTIAN,320 21ST STREET NORTHEAST,402129.90625,136222.640625,CHURCHES,1,,
-76.986343484384918,38.893422167811799,743,SAINT MARY AFRICAN METHODIST EPISCOPAL ZION CHURCH,,CHRISTIAN,1339 C STREET NORTHEAST,401184.9375,136174.328125,CHURCHES,1,,
-77.004139152096442,38.841199186531341,744,CHURCH OF THE ASSUMPTION OF THE BLESSED VIRGIN MARY,ASSUMPTIONDC.ORG,CHRISTIAN,3411 MARTIN LUTHER KING JUNIOR AVENUE SOUTHEAST,399640.84375,130377.1171875,CHURCHES,1,,
-76.971765224198407,38.872652346845058,745,GRACE MEMORIAL BAPTIST CHURCH,,CHRISTIAN,2407 MINNESOTA AVENUE SOUTHEAST,402450.34375,133869.015625,CHURCHES,1,,
-76.943298994480671,38.877767162976461,746,JOHNSON MEMORIAL BAPTIST CHURCH,JMBCHURCHDC.ORG,CHRISTIAN,800 RIDGE ROAD SOUTHEAST,404920.1875,134437.953125,CHURCHES,1,,
-76.971847349354533,38.925802790380644,747,SECOND NEW SAINT PAUL BAPTIST CHURCH,SNSPBC.ORG,CHRISTIAN,2400 FRANKLIN STREET NORTHEAST,402441.375,139769.140625,CHURCHES,1,,
-76.98682293989539,38.8781515002539,748,MOUNT PARAN BAPTIST CHURCH,,CHRISTIAN,1339 K STREET SOUTHEAST,401143.5625,134479.171875,CHURCHES,1,,
-76.991961882967743,38.858173691191105,749,MACEDONIA BAPTIST CHURCH,MACEDONIADC.ORG,CHRISTIAN,2625 STANTON ROAD SOUTHEAST,400697.875,132261.4375,CHURCHES,1,,
-77.036764994231419,38.983536298728225,750,HANAFI MADHAB CENTER,,ISLAMIC,7700 16TH STREET NORTHWEST,396814.78125,146178.34375,MOSQUES,1,,
-77.024117847770881,38.942201976204373,751,CHRIST OUR REDEEMER AFRICAN METHODIST EPISCOPAL CHURCH,,CHRISTIAN,809 UPSHUR STREET NORTHWEST,397909.375,141589.484375,CHURCHES,1,,
