X,Y,OBJECTID,BLKGRP,BLOCK,GEOID,GEOID10,ALAND10,AWATER10,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,OP000001,OP000002,OP000003,OP000004,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,OP00005,OP00006,OP00007,OP00008,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,OP00009,OP00010,OP00011,OP00012,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,OP000013,OP000014,OP000015,OP000016,H0010001,H0010002,H0010003,ACRES,SQMILES,ORIG_FID
-77.067982372238717,38.921945727611842,75,0004002,2019,110010004002019,110010004002019,121352,0,4,4,3,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,9,2,7,25.70804208,0.04016882,63
-77.067445250221326,38.923574246360104,76,0004002,2020,110010004002020,110010004002020,29542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49661491,0.01327596,64
-77.057003487364071,38.920423766934782,77,0004002,2021,110010004002021,110010004002021,1103,0,3,5,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,2,0,0.27251846,0.00042581,65
-77.057717326181788,38.920929687949574,78,0004002,2022,110010004002022,110010004002022,4678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15587232,0.00180605,66
-77.056910699568732,38.921172039935364,79,0004002,2023,110010004002023,110010004002023,28655,0,23,18,18,0,0,0,0,0,2,2,3,0,0,18,0,0,0,0,0,2,2,3,0,14,10,0,0,0,0,0,1,1,3,0,0,10,0,0,0,0,0,1,1,3,0,7,6,1,7.08008672,0.01106264,67
-77.056432971821678,38.920259333881333,80,0004002,2024,110010004002024,110010004002024,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27560163,0.00043063,68
-77.056290031516653,38.92182549041754,81,0004002,2025,110010004002025,110010004002025,35055,0,47,47,29,5,0,3,0,10,0,0,0,0,8,26,4,0,3,0,6,0,0,0,0,40,25,3,0,3,0,9,0,0,0,0,8,22,2,0,3,0,5,0,0,0,0,16,16,0,8.66149594,0.01353359,69
-77.056305653631483,38.922530458121088,82,0004002,2026,110010004002026,110010004002026,20846,0,62,61,57,0,0,4,0,0,0,0,1,0,4,53,0,0,4,0,0,0,0,1,0,50,45,0,0,4,0,0,0,0,1,0,3,42,0,0,4,0,0,0,0,1,0,33,25,8,5.15068165,0.00804794,70
-77.07158872634588,38.921895590521821,83,0004002,2027,110010004002027,110010004002027,25633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33335715,0.00989587,71
-77.07109568456444,38.920981681944433,84,0004002,2028,110010004002028,110010004002028,7508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.85516756,0.0028987,72
-77.069439118402784,38.918821300387073,85,0004002,2029,110010004002029,110010004002029,55986,0,305,299,240,16,0,37,0,6,3,0,3,0,27,220,16,0,37,0,0,2,0,3,0,297,232,16,0,37,0,6,3,0,3,0,26,213,16,0,37,0,0,2,0,3,0,236,225,11,13.83304917,0.02161414,73
-77.068039163430839,38.919852793545843,86,0004002,2030,110010004002030,110010004002030,60949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.63363234,0.02755255,74
-77.051175169307896,38.933781667918531,87,0005011,1000,110010005011000,110010005011000,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5540583,0.00086572,75
-77.05195286411373,38.933678296252481,88,0005011,1001,110010005011001,110010005011001,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79928753,0.00124889,76
-77.050467072236444,38.931855420387492,89,0005011,1002,110010005011002,110010005011002,85332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8544749,0.03727262,77
-77.045031577729034,38.927805612850605,90,0005011,1003,110010005011003,110010005011003,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00174909,0.00156523,78
-77.057699219310976,38.911557965688736,91,0001001,1008,110010001001008,110010001001008,20619,0,50,50,49,0,0,1,0,0,0,0,0,0,4,45,0,0,1,0,0,0,0,0,0,38,37,0,0,1,0,0,0,0,0,0,4,33,0,0,1,0,0,0,0,0,0,25,24,1,5.09460817,0.00796033,166
-77.058755103437107,38.911543515963793,92,0001001,1009,110010001001009,110010001001009,20527,0,114,112,103,2,0,6,0,1,1,1,0,0,8,95,2,0,6,0,1,1,1,0,0,98,88,2,0,6,0,1,0,1,0,0,8,80,2,0,6,0,1,0,1,0,0,66,57,9,5.07186366,0.00792479,167
-77.060104927232103,38.911608491192325,93,0001001,1010,110010001001010,110010001001010,10033,0,133,130,125,0,0,2,0,3,1,1,1,0,15,112,0,0,2,0,2,1,1,0,0,116,109,0,0,2,0,2,1,1,1,0,7,103,0,0,2,0,2,1,1,0,0,80,70,10,2.47904274,0.0038735,168
-77.060847616807791,38.910997842148063,94,0001001,1011,110010001001011,110010001001011,26245,0,174,174,159,6,0,8,0,1,0,0,0,0,12,148,6,0,8,0,0,0,0,0,0,144,131,4,0,8,0,1,0,0,0,0,9,123,4,0,8,0,0,0,0,0,0,84,75,9,6.48466269,0.01013229,169
-77.052865360269521,38.91007611067316,95,0001002,2000,110010001002000,110010001002000,42364,0,609,598,553,13,0,27,1,4,4,3,7,0,27,531,13,0,25,1,2,4,2,7,0,587,535,13,0,26,1,4,3,3,4,0,23,517,13,0,24,1,2,3,2,4,0,494,444,50,10.46724881,0.01635508,170
-77.056199329415904,38.910005267442166,96,0001002,2001,110010001002001,110010001002001,21340,0,273,262,237,9,0,13,0,3,1,0,8,0,25,219,8,0,13,0,1,1,0,6,0,252,220,8,0,13,0,3,1,0,6,0,24,202,7,0,13,0,1,1,0,4,0,205,191,14,5.27263275,0.00823849,171
-77.05644393832138,38.908963040909583,97,0001002,2002,110010001002002,110010001002002,10459,0,102,99,95,1,0,3,0,0,3,0,0,0,3,92,1,0,3,0,0,3,0,0,0,88,83,1,0,3,0,0,1,0,0,0,3,80,1,0,3,0,0,1,0,0,0,64,56,8,2.58431735,0.004038,172
-77.055275818228125,38.908954035351357,98,0001002,2003,110010001002003,110010001002003,8170,0,56,56,50,2,0,4,0,0,0,0,0,0,1,49,2,0,4,0,0,0,0,0,0,49,43,2,0,4,0,0,0,0,0,0,1,42,2,0,4,0,0,0,0,0,0,38,31,7,2.01863871,0.00315412,173
-77.05443370283875,38.907883008198681,99,0001002,2004,110010001002004,110010001002004,66620,0,63,61,53,3,0,5,0,0,0,0,2,0,2,51,3,0,5,0,0,0,0,2,0,55,45,3,0,5,0,0,0,0,2,0,2,43,3,0,5,0,0,0,0,2,0,43,33,10,16.46067849,0.02571981,174
-77.053320811113224,38.907953180155765,100,0001002,2005,110010001002005,110010001002005,15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93827905,0.00615356,175
-77.056425785733538,38.906487496127191,101,0001002,2006,110010001002006,110010001002006,9456,0,88,81,80,0,0,1,0,0,1,1,3,0,1,79,0,0,1,0,0,1,1,3,0,78,70,0,0,1,0,0,1,1,3,0,1,69,0,0,1,0,0,1,1,3,0,48,43,5,2.33629553,0.00365046,176
-77.056441447905385,38.907291165203247,102,0001002,2007,110010001002007,110010001002007,10055,0,46,46,44,0,1,1,0,0,0,0,0,0,1,43,0,1,1,0,0,0,0,0,0,40,38,0,1,1,0,0,0,0,0,0,1,37,0,1,1,0,0,0,0,0,0,29,28,1,2.4844809,0.003882,177
-77.056454560514652,38.908123393547122,103,0001002,2008,110010001002008,110010001002008,10002,0,104,104,96,5,3,0,0,0,0,0,0,0,3,93,5,3,0,0,0,0,0,0,0,85,80,3,2,0,0,0,0,0,0,0,2,78,3,2,0,0,0,0,0,0,0,47,45,2,2.47128931,0.00386139,178
-77.055094388526896,38.90974145392962,104,0001002,2009,110010001002009,110010001002009,4939,0,43,43,42,1,0,0,0,0,0,0,0,0,2,40,1,0,0,0,0,0,0,0,0,42,41,1,0,0,0,0,0,0,0,0,2,39,1,0,0,0,0,0,0,0,0,31,30,1,1.22029846,0.00190672,179
-77.057664003484007,38.909944571105576,105,0001003,3000,110010001003000,110010001003000,12392,0,46,46,37,1,0,8,0,0,0,0,0,0,2,35,1,0,8,0,0,0,0,0,0,38,32,1,0,5,0,0,0,0,0,0,2,30,1,0,5,0,0,0,0,0,0,16,16,0,3.061727,0.00478395,180
-77.058722654225804,38.909931338108017,106,0001003,3001,110010001003001,110010001003001,12150,0,144,138,134,0,0,4,0,0,0,1,5,0,4,130,0,0,4,0,0,0,1,5,0,130,125,0,0,4,0,0,0,1,0,0,4,121,0,0,4,0,0,0,1,0,0,88,83,5,3.00196292,0.00469057,181
-77.060477507841028,38.909924079095411,107,0001003,3002,110010001003002,110010001003002,28148,0,248,248,229,3,0,14,0,2,0,0,0,0,9,220,3,0,14,0,2,0,0,0,0,204,187,3,0,14,0,0,0,0,0,0,9,178,3,0,14,0,0,0,0,0,0,110,107,3,6.95503165,0.01086724,182
-77.062666292750237,38.909877056812171,108,0001003,3003,110010001003003,110010001003003,22356,0,82,82,78,0,0,4,0,0,0,0,0,0,9,69,0,0,4,0,0,0,0,0,0,64,61,0,0,3,0,0,0,0,0,0,7,54,0,0,3,0,0,0,0,0,0,41,38,3,5.52382039,0.00863097,183
-77.064128241288344,38.90985238578795,109,0001003,3004,110010001003004,110010001003004,11378,0,52,52,43,6,0,3,0,0,0,0,0,0,4,40,6,0,2,0,0,0,0,0,0,47,40,4,0,3,0,0,0,0,0,0,4,37,4,0,2,0,0,0,0,0,0,27,21,6,2.81126456,0.0043926,184
-77.062701455731826,38.90886718984207,110,0001003,3005,110010001003005,110010001003005,22212,0,85,85,85,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,37,34,3,5.48819889,0.00857531,185
-77.060272284015866,38.908899293688485,111,0001003,3006,110010001003006,110010001003006,16642,0,124,124,123,0,0,0,0,1,0,0,0,0,9,115,0,0,0,0,0,0,0,0,0,99,98,0,0,0,0,1,0,0,0,0,7,92,0,0,0,0,0,0,0,0,0,59,56,3,4.11184631,0.00642476,186
-77.058703698634744,38.908915900317098,112,0001003,3007,110010001003007,110010001003007,8418,0,49,48,46,0,0,2,0,0,0,0,1,0,5,41,0,0,2,0,0,0,0,1,0,45,43,0,0,2,0,0,0,0,0,0,4,39,0,0,2,0,0,0,0,0,0,27,26,1,2.07990883,0.00324986,187
-77.057642136314826,38.908930570857819,113,0001003,3008,110010001003008,110010001003008,8508,0,44,44,41,0,0,3,0,0,0,0,0,0,2,39,0,0,3,0,0,0,0,0,0,40,37,0,0,3,0,0,0,0,0,0,2,35,0,0,3,0,0,0,0,0,0,26,24,2,2.10207345,0.00328449,188
-77.057617198478994,38.908106416697144,114,0001003,3009,110010001003009,110010001003009,8544,0,44,44,40,0,0,0,0,4,0,0,0,0,7,37,0,0,0,0,0,0,0,0,0,38,35,0,0,0,0,3,0,0,0,0,6,32,0,0,0,0,0,0,0,0,0,24,22,2,2.11116581,0.0032987,189
-77.058684884911386,38.908089744571335,115,0001003,3010,110010001003010,110010001003010,8377,0,72,72,71,0,0,1,0,0,0,0,0,0,6,65,0,0,1,0,0,0,0,0,0,59,58,0,0,1,0,0,0,0,0,0,6,52,0,0,1,0,0,0,0,0,0,35,34,1,2.06968234,0.00323388,190
-77.060229004930321,38.908068481658333,116,0001003,3011,110010001003011,110010001003011,16093,0,87,86,80,2,0,4,0,0,0,0,0,1,4,76,2,0,4,0,0,0,0,0,1,71,66,2,0,2,0,0,0,0,0,1,4,62,2,0,2,0,0,0,0,0,1,45,40,5,3.97634906,0.00621305,191
-77.062460179906736,38.908051419990805,117,0001003,3012,110010001003012,110010001003012,19131,0,86,81,72,4,0,5,0,0,0,0,5,0,2,71,4,0,5,0,0,0,0,4,0,73,64,4,0,3,0,0,0,0,2,0,2,63,4,0,3,0,0,0,0,1,0,38,37,1,4.72687282,0.00738574,192
-77.057603901907726,38.907279118947983,118,0001004,4000,110010001004000,110010001004000,8547,0,53,53,46,2,0,5,0,0,0,0,0,0,7,41,0,0,5,0,0,0,0,0,0,46,40,1,0,5,0,0,0,0,0,0,6,35,0,0,5,0,0,0,0,0,0,26,23,3,2.11177085,0.00329964,193
-77.058665978090772,38.907265514843466,119,0001004,4001,110010001004001,110010001004001,8415,0,72,70,61,5,0,4,0,0,1,0,0,0,9,55,4,0,4,0,0,0,0,0,0,67,56,5,0,4,0,0,1,0,0,0,7,52,4,0,4,0,0,0,0,0,0,42,41,1,2.07911277,0.00324861,194
-77.060209114139312,38.90724616357155,120,0001004,4002,110010001004002,110010001004002,16092,0,86,86,83,3,0,0,0,0,0,0,0,0,4,79,3,0,0,0,0,0,0,0,0,66,63,3,0,0,0,0,0,0,0,0,4,59,3,0,0,0,0,0,0,0,0,50,41,9,3.97596835,0.00621245,195
-77.0622332531117,38.907235944786791,121,0001004,4003,110010001004003,110010001004003,15879,0,83,82,80,1,0,0,0,1,1,0,0,0,3,78,1,0,0,0,0,1,0,0,0,70,67,1,0,0,0,1,1,0,0,0,3,65,1,0,0,0,0,1,0,0,0,42,37,5,3.92347409,0.00613043,196
-77.062169965302346,38.906364342791569,122,0001004,4004,110010001004004,110010001004004,13148,0,78,76,63,8,0,5,0,0,1,1,0,0,5,58,8,0,5,0,0,1,1,0,0,71,56,8,0,5,0,0,1,1,0,0,5,51,8,0,5,0,0,1,1,0,0,51,42,9,3.24849577,0.00507577,197
-77.060189719648335,38.906025176537533,123,0001004,4005,110010001004005,110010001004005,31650,0,86,86,82,0,0,4,0,0,0,0,0,0,2,80,0,0,4,0,0,0,0,0,0,78,75,0,0,3,0,0,0,0,0,0,2,73,0,0,3,0,0,0,0,0,0,47,41,6,7.82008169,0.01221888,198
-77.058655304484049,38.906465161996678,124,0001004,4006,110010001004006,110010001004006,7811,0,68,68,63,2,0,2,0,1,0,0,0,0,1,63,2,0,2,0,0,0,0,0,0,60,58,1,0,0,0,1,0,0,0,0,1,58,1,0,0,0,0,0,0,0,0,38,36,2,1.92988362,0.00301544,199
-77.057593030467217,38.906475121105309,125,0001004,4007,110010001004007,110010001004007,8021,0,52,52,51,0,0,1,0,0,0,0,0,0,1,50,0,0,1,0,0,0,0,0,0,44,43,0,0,1,0,0,0,0,0,0,1,42,0,0,1,0,0,0,0,0,0,30,27,3,1.98193835,0.00309678,200
-77.057576047295825,38.905669208503753,126,0001004,4008,110010001004008,110010001004008,8715,0,50,50,47,0,0,0,0,3,0,0,0,0,5,43,0,0,0,0,2,0,0,0,0,48,45,0,0,0,0,3,0,0,0,0,5,41,0,0,0,0,2,0,0,0,0,30,27,3,2.15333032,0.00336458,201
-77.058645816963107,38.905656664886557,127,0001004,4009,110010001004009,110010001004009,8585,0,52,52,42,8,0,2,0,0,0,0,0,0,3,39,8,0,2,0,0,0,0,0,0,46,37,7,0,2,0,0,0,0,0,0,3,34,7,0,2,0,0,0,0,0,0,34,31,3,2.12124347,0.00331444,202
-77.05861331678156,38.904664528135484,128,0001004,4010,110010001004010,110010001004010,11592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86420931,0.00447533,203
-77.059643893533348,38.904697486091294,129,0001004,4011,110010001004011,110010001004011,10053,0,17,15,14,0,0,1,0,0,1,1,0,0,0,14,0,0,1,0,0,1,1,0,0,15,12,0,0,1,0,0,1,1,0,0,0,12,0,0,1,0,0,1,1,0,0,12,9,3,2.48374315,0.00388085,204
-77.060694491295379,38.904970095204618,130,0001004,4012,110010001004012,110010001004012,3628,0,14,14,13,0,0,1,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,14,13,0,0,1,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,11,9,4,1.12973317,0.00176521,205
-77.061998575294936,38.904961555144546,131,0001004,4013,110010001004013,110010001004013,4949,0,6,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,0,1.78352119,0.00278675,206
-77.062038797618499,38.905474967175934,132,0001004,4014,110010001004014,110010001004014,8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18572344,0.00341519,207
-77.061507952360017,38.906033775881269,133,0001004,4015,110010001004015,110010001004015,3798,0,6,5,4,0,1,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,6,4,2,0.93832111,0.00146613,208
-77.061962593362395,38.904511243204638,134,0001004,4016,110010001004016,110010001004016,9137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69655125,0.00265086,209
-77.060592724036965,38.904540843632745,135,0001004,4017,110010001004017,110010001004017,4800,0,4,3,2,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2,2,0,0.95267784,0.00148856,210
-77.060754682610536,38.90430752757608,136,0001004,4018,110010001004018,110010001004018,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.24956438,0.00038994,211
-77.060774507640318,38.904201413476564,137,0001004,4019,110010001004019,110010001004019,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21056088,0.000329,212
-77.061970192459043,38.90422604928397,138,0001004,4020,110010001004020,110010001004020,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50446284,0.00078822,213
-77.062013697186885,38.904011965709728,139,0001004,4021,110010001004021,110010001004021,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14393467,0.0017874,214
-77.06196218088941,38.903649892596682,140,0001004,4022,110010001004022,110010001004022,9055,0,6,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,1,1.66442933,0.00260067,215
-77.060634410041956,38.903379057701095,141,0001004,4023,110010001004023,110010001004023,15350,0,52,52,47,1,0,4,0,0,0,0,0,0,3,44,1,0,4,0,0,0,0,0,0,46,41,1,0,4,0,0,0,0,0,0,3,38,1,0,4,0,0,0,0,0,0,33,27,6,3.79280576,0.00592626,216
-77.059624942390457,38.903347118472183,142,0001004,4024,110010001004024,110010001004024,14421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56321356,0.00556752,217
-77.059747432797877,38.904146786785098,143,0001004,4025,110010001004025,110010001004025,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1935953,0.00030249,218
-77.058722404875041,38.904063772589907,144,0001004,4026,110010001004026,110010001004026,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20859529,0.00032593,219
-77.057260289239565,38.903725788132348,145,0001004,4027,110010001004027,110010001004027,0,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72908963,0.0011392,220
-77.056967780816123,38.9034193942244,146,0001004,4028,110010001004028,110010001004028,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13667875,0.00021356,221
-77.057282084426461,38.904494709270779,147,0001004,4029,110010001004029,110010001004029,17035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2089367,0.00657646,222
-77.057390319497785,38.90515036356053,148,0001004,4030,110010001004030,110010001004030,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41122728,0.00064254,223
-77.056410315360552,38.905023903588436,149,0001004,4031,110010001004031,110010001004031,5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28441365,0.0020069,224
-77.055838427469283,38.904930899634927,150,0001004,4032,110010001004032,110010001004032,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3770741,0.00058918,225
-77.056280548800871,38.904341292244403,151,0001004,4033,110010001004033,110010001004033,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27309471,0.00042671,226
-77.056287357334881,38.904176933777364,152,0001004,4034,110010001004034,110010001004034,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1102077,0.0001722,227
-77.056236149474671,38.904163870424135,153,0001004,4035,110010001004035,110010001004035,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10676803,0.00016683,228
-77.057664925179495,38.903360725900512,154,0001004,4036,110010001004036,110010001004036,8941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20898629,0.00345154,229
-77.058599948589915,38.903313403100881,155,0001004,4037,110010001004037,110010001004037,14296,0,138,134,113,2,0,15,0,4,2,0,4,0,7,106,2,0,15,0,4,2,0,4,0,124,106,2,0,14,0,0,0,0,2,0,7,99,2,0,14,0,0,0,0,2,0,95,82,13,3.53233765,0.00551928,230
-77.058433166135899,38.902593192461467,156,0001004,4038,110010001004038,110010001004038,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12435025,0.0001943,231
-77.057897740615815,38.902605844973259,157,0001004,4039,110010001004039,110010001004039,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06915856,0.00010806,232
-77.058119048910257,38.902508431868014,158,0001004,4040,110010001004040,110010001004040,587,0,0,8,7,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,4,3,0.1450847,0.00022669,233
-77.05847294725038,38.901239808492384,159,0001004,4041,110010001004041,110010001004041,20224,0,11,32,30,1,1,0,0,0,0,0,1,0,1,29,1,1,0,0,0,0,0,1,0,33,30,1,1,0,0,0,0,0,1,0,1,29,1,1,0,0,0,0,0,1,0,13,21,13,4.99689742,0.00780765,234
-77.060580627074756,38.901935180944314,160,0001004,4042,110010001004042,110010001004042,40433,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9.99031093,0.01560986,235
-77.061893512140202,38.902586523944819,161,0001004,4043,110010001004043,110010001004043,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10025525,0.00015665,236
-77.06195154676891,38.903016605110857,162,0001004,4044,110010001004044,110010001004044,13052,0,36,35,33,0,0,0,0,2,0,1,0,0,3,31,0,0,0,0,1,0,1,0,0,34,32,0,0,0,0,1,0,1,0,0,2,30,0,0,0,0,1,0,1,0,0,33,21,12,3.22494685,0.00503898,237
-77.06021246677706,38.902587928331435,163,0001004,4045,110010001004045,110010001004045,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11359096,0.00017749,238
